Image.Name,Wiggle.Index
(RAL_849).(25ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-45AM)TopRight.tif,3.1669
(RAL_849).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-47AM)LowLeft.tif,4.905
(RAL_849).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-47AM)LowRight.tif,5.0696
(RAL_849).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-47AM)TopLeft.tif,4.4108
(RAL_849).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-47AM)TopRight.tif,4.3225
(RAL_85).(100ppm).(0min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-06AM)LowLeft.tif,3.689
(RAL_85).(100ppm).(0min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-06AM)LowRight.tif,3.97
(RAL_85).(100ppm).(0min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-06AM)TopLeft.tif,4.8995
(RAL_85).(100ppm).(0min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-06AM)TopRight.tif,5.2335
(RAL_85).(100ppm).(0min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-07AM)LowLeft.tif,3.5155
(RAL_85).(100ppm).(0min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-07AM)LowRight.tif,4.3475
(RAL_85).(100ppm).(0min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-07AM)TopLeft.tif,5.076
(RAL_85).(100ppm).(0min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-07AM)TopRight.tif,4.9048
(RAL_85).(100ppm).(60min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-09AM)LowLeft.tif,3.5375
(RAL_85).(100ppm).(60min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-09AM)LowRight.tif,2.5331
(RAL_85).(100ppm).(60min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-09AM)TopLeft.tif,2.6823
(RAL_85).(100ppm).(60min).(plate1).(Imidacloprid).(29.12.14)(7-14-201510-08-09AM)TopRight.tif,2.4644
(RAL_85).(100ppm).(60min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-10AM)LowLeft.tif,2.9337
(RAL_85).(100ppm).(60min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-10AM)LowRight.tif,3.2211
(RAL_85).(100ppm).(60min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-10AM)TopLeft.tif,4.8563
(RAL_85).(100ppm).(60min).(plate2).(Imidacloprid).(29.12.14)(7-14-201510-08-10AM)TopRight.tif,3.8898
(RAL_85).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-07-59AM)LowLeft.tif,8.1048
(RAL_85).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-07-59AM)LowRight.tif,8.8173
(RAL_85).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-07-59AM)TopLeft.tif,5.3536
(RAL_85).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-07-59AM)TopRight.tif,3.9747
(RAL_85).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-00AM)LowLeft.tif,5.2207
(RAL_85).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-00AM)LowRight.tif,3.6229
(RAL_85).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-00AM)TopLeft.tif,4.9939
(RAL_85).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-00AM)TopRight.tif,3.4336
(RAL_85).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-08-02AM)LowLeft.tif,5.2033
(RAL_85).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-08-02AM)LowRight.tif,6.3212
(RAL_85).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-08-02AM)TopLeft.tif,4.6307
(RAL_85).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-08-02AM)TopRight.tif,3.4869
(RAL_85).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-04AM)LowLeft.tif,6.0427
(RAL_85).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-04AM)LowRight.tif,3.2674
(RAL_85).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-04AM)TopLeft.tif,6.0023
(RAL_85).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-08-04AM)TopRight.tif,2.448
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-04AM)LowLeft.tif,5.586
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-04AM)LowRight.tif,6.4332
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-04AM)TopLeft.tif,7.8526
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-04AM)TopRight.tif,6.5127
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-06AM)LowLeft.tif,5.4216
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-06AM)LowRight.tif,4.5664
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-06AM)TopLeft.tif,4.2788
(RAL_850).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-06AM)TopRight.tif,5
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-08AM)LowLeft.tif,1.4376
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-08AM)LowRight.tif,3.0934
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-08AM)TopLeft.tif,2.6025
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-22-08AM)TopRight.tif,2.4105
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-09AM)LowLeft.tif,2.1746
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-09AM)LowRight.tif,1.8894
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-09AM)TopLeft.tif,2.898
(RAL_850).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-09AM)TopRight.tif,2.4536
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-55AM)LowLeft.tif,7.3807
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-55AM)LowRight.tif,5.9753
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-55AM)TopLeft.tif,6.6521
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-55AM)TopRight.tif,6.8782
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-57AM)LowLeft.tif,2.9541
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-57AM)LowRight.tif,3.3942
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-57AM)TopLeft.tif,4.9517
(RAL_850).(25ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-21-57AM)TopRight.tif,3.2736
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-58AM)LowLeft.tif,3.9389
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-58AM)LowRight.tif,4.2878
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-58AM)TopLeft.tif,5.0857
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-21-58AM)TopRight.tif,5.8007
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-01AM)LowLeft.tif,2.8114
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-01AM)LowRight.tif,3.1483
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-01AM)TopLeft.tif,3.2235
(RAL_850).(25ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-22-01AM)TopRight.tif,1.234
(RAL_852).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-18AM)LowLeft.tif,8.6856
(RAL_852).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-18AM)LowRight.tif,8.5651
(RAL_852).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-18AM)TopLeft.tif,5.2036
(RAL_852).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-18AM)TopRight.tif,6.7825
(RAL_852).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-20AM)LowLeft.tif,11.9131
(RAL_852).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-20AM)LowRight.tif,5.8399
(RAL_852).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-20AM)TopLeft.tif,9.7939
(RAL_852).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-20AM)TopRight.tif,5.7207
(RAL_852).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-21AM)LowLeft.tif,3.689
(RAL_852).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-21AM)LowRight.tif,4.3977
(RAL_852).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-21AM)TopLeft.tif,3.133
(RAL_852).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-21AM)TopRight.tif,2.7575
(RAL_852).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-23AM)LowLeft.tif,4.6431
(RAL_852).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-23AM)LowRight.tif,4.2498
(RAL_852).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-23AM)TopLeft.tif,4.5341
(RAL_852).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-23AM)TopRight.tif,2.5932
(RAL_852).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-11AM)LowLeft.tif,12.7382
(RAL_852).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-11AM)LowRight.tif,10.6392
(RAL_852).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-11AM)TopLeft.tif,9.5031
(RAL_852).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-11AM)TopRight.tif,12.4542
(RAL_852).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-13AM)LowLeft.tif,9.2265
(RAL_852).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-13AM)LowRight.tif,14.8613
(RAL_852).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-13AM)TopLeft.tif,14.5235
(RAL_852).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-13AM)TopRight.tif,8.7052
(RAL_852).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-15AM)LowLeft.tif,6.229
(RAL_852).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-15AM)LowRight.tif,5.6198
(RAL_852).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-15AM)TopLeft.tif,5.3336
(RAL_852).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201511-22-15AM)TopRight.tif,4.5549
(RAL_852).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-17AM)LowLeft.tif,4.4319
(RAL_852).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-17AM)LowRight.tif,10.4041
(RAL_852).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-17AM)TopLeft.tif,8.6097
(RAL_852).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201511-22-17AM)TopRight.tif,4.4973
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-31AM)LowLeft.tif,7.8461
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-31AM)LowRight.tif,5.3762
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-31AM)TopLeft.tif,7.7607
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-31AM)TopRight.tif,7.7323
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-32AM)LowLeft.tif,5.0339
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-32AM)LowRight.tif,4.5626
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-32AM)TopLeft.tif,5.739
(RAL_853).(100ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-32AM)TopRight.tif,5.8388
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-34AM)LowLeft.tif,6.0342
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-34AM)LowRight.tif,2.2754
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-34AM)TopLeft.tif,5.2656
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-34AM)TopRight.tif,4.4814
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-35AM)LowLeft.tif,2.496
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-35AM)LowRight.tif,2.0205
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-35AM)TopLeft.tif,3.6476
(RAL_853).(100ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-35AM)TopRight.tif,3.169
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-24AM)LowLeft.tif,6.2646
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-24AM)LowRight.tif,9.6095
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-24AM)TopLeft.tif,7.4854
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-24AM)TopRight.tif,7.4448
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-26AM)LowLeft.tif,5.6309
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-26AM)LowRight.tif,5.5081
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-26AM)TopLeft.tif,5.1853
(RAL_853).(25ppm).(0min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-26AM)TopRight.tif,6.238
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-28AM)LowLeft.tif,5.5735
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-28AM)LowRight.tif,5.4847
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-28AM)TopLeft.tif,6.7257
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(25.6.15)(7-14-201511-22-28AM)TopRight.tif,5.5493
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-29AM)LowLeft.tif,3.5984
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-29AM)LowRight.tif,4.0576
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-29AM)TopLeft.tif,3.5031
(RAL_853).(25ppm).(60min).(plate2).(Imidacloprid).(26.6.15)(7-14-201511-22-29AM)TopRight.tif,4.0047
(RAL_855).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-43AM)LowLeft.tif,8.3022
(RAL_855).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-43AM)LowRight.tif,9.0351
(RAL_855).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-43AM)TopLeft.tif,8.5189
(RAL_855).(100ppm).(0min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-43AM)TopRight.tif,6.8206
(RAL_855).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-45AM)LowLeft.tif,8.9194
(RAL_855).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-45AM)LowRight.tif,6.9548
(RAL_855).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-45AM)TopLeft.tif,7.5958
(RAL_855).(100ppm).(0min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-45AM)TopRight.tif,8.7189
(RAL_855).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-46AM)LowLeft.tif,7.1681
(RAL_855).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-46AM)LowRight.tif,6.3122
(RAL_855).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-46AM)TopLeft.tif,7.281
(RAL_855).(100ppm).(60min).(plate1).(Imidacloprid).(14.1.15)(7-14-201511-22-46AM)TopRight.tif,5.4333
(RAL_855).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-48AM)LowLeft.tif,7.9574
(RAL_855).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-48AM)LowRight.tif,4.9613
(RAL_855).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-48AM)TopLeft.tif,6.2537
(RAL_855).(100ppm).(60min).(plate2).(Imidacloprid).(14.1.15)(7-14-201511-22-48AM)TopRight.tif,7.3603
(RAL_855).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-37AM)LowLeft.tif,12.0238
(RAL_855).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-37AM)LowRight.tif,14.6455
(RAL_855).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-37AM)TopLeft.tif,12.3831
(RAL_855).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-37AM)TopRight.tif,10.9733
(RAL_855).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-38AM)LowLeft.tif,9.2332
(RAL_855).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-38AM)LowRight.tif,11.8096
(RAL_855).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-38AM)TopLeft.tif,8.9624
(RAL_855).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-38AM)TopRight.tif,11.4751
(RAL_855).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-40AM)LowLeft.tif,7.9075
(RAL_855).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-40AM)LowRight.tif,8.6742
(RAL_855).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-40AM)TopLeft.tif,9.5545
(RAL_855).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(7-14-201511-22-40AM)TopRight.tif,8.2743
(RAL_855).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-41AM)LowLeft.tif,6.8804
(RAL_855).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-41AM)LowRight.tif,6.5382
(RAL_855).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-41AM)TopLeft.tif,8.968
(RAL_855).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(7-14-201511-22-41AM)TopRight.tif,10.0008
(RAL_857).(100ppm).(0min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-56AM)LowLeft.tif,5.6019
(RAL_857).(100ppm).(0min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-56AM)LowRight.tif,3.7076
(RAL_857).(100ppm).(0min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-56AM)TopLeft.tif,3.9178
(RAL_857).(100ppm).(0min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-56AM)TopRight.tif,6.5909
(RAL_857).(100ppm).(0min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-22-58AM)LowLeft.tif,5.0859
(RAL_857).(100ppm).(0min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-22-58AM)LowRight.tif,5.3056
(RAL_857).(100ppm).(0min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-22-58AM)TopLeft.tif,4.7743
(RAL_857).(100ppm).(0min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-22-58AM)TopRight.tif,6.4758
(RAL_857).(100ppm).(60min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-59AM)LowLeft.tif,1.3085
(RAL_857).(100ppm).(60min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-59AM)LowRight.tif,1.0669
(RAL_857).(100ppm).(60min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-59AM)TopLeft.tif,1.8121
(RAL_857).(100ppm).(60min).(plate1).(Imidacloprid).(9.1.15)(7-14-201511-22-59AM)TopRight.tif,1.3549
(RAL_857).(100ppm).(60min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-23-01AM)LowLeft.tif,1.0959
(RAL_857).(100ppm).(60min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-23-01AM)LowRight.tif,0.6054
(RAL_857).(100ppm).(60min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-23-01AM)TopLeft.tif,0.3993
(RAL_857).(100ppm).(60min).(plate2).(Imidacloprid).(9.1.15)(7-14-201511-23-01AM)TopRight.tif,0.9891
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-49AM)LowLeft.tif,9.9917
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-49AM)LowRight.tif,9.7196
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-49AM)TopLeft.tif,11.0009
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-49AM)TopRight.tif,5.6706
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-51AM)LowLeft.tif,5.8555
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-51AM)LowRight.tif,6.2866
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-51AM)TopLeft.tif,7.3373
(RAL_857).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-51AM)TopRight.tif,9.7203
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-53AM)LowLeft.tif,4.453
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-53AM)LowRight.tif,3.3196
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-53AM)TopLeft.tif,4.3735
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(21.12.14)(7-14-201511-22-53AM)TopRight.tif,2.5448
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-54AM)LowLeft.tif,1.1429
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-54AM)LowRight.tif,1.7393
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-54AM)TopLeft.tif,2.8333
(RAL_857).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(7-14-201511-22-54AM)TopRight.tif,5.2576
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-09AM)LowLeft.tif,7.1167
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-09AM)LowRight.tif,8.1741
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-09AM)TopLeft.tif,7.0922
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-09AM)TopRight.tif,8.7145
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-11AM)LowLeft.tif,4.7921
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-11AM)LowRight.tif,4.2497
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-11AM)TopLeft.tif,3.9381
(RAL_859).(100ppm).(0min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-11AM)TopRight.tif,5.4787
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-12AM)LowLeft.tif,2.5772
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-12AM)LowRight.tif,1.5364
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-12AM)TopLeft.tif,2.8888
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(12.7.15)(7-14-201511-23-12AM)TopRight.tif,2.5855
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-13AM)LowLeft.tif,0.6355
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-13AM)LowRight.tif,0.5404
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-13AM)TopLeft.tif,0.6991
(RAL_859).(100ppm).(60min).(plate3).(Imidacloprid).(13.7.15)(7-14-201511-23-13AM)TopRight.tif,0.5625
